REG_ALUNO,SIGLA_CURS,STATUS,D_ADIMISSA,D_FINAL,D_TRANCA,D_PRELIMI,D_RETORNO,D_PROPOSTA,D_INTEGRADO,D_QUALIFICAÇÃO,D_SEMINÁRIO,D_SITUÇÃO,TOTCREDI,CONCGLOB,NOTAGLOB,COD_BANCA,NIVEL,TITUTESE,APROVADO,O_ACADEM,O_PESQ1,O_PESQ2,O_PESQ3,O_PESQ4,Observação
4.8551995000000000e+07,"CAP","Concluído","03/01/95 00:00:00","04/28/98 00:00:00",,,,"12/13/96 00:00:00",,"05/31/96 00:00:00",,"04/28/98 00:00:00",8.4000000000000000e+01,"A-",3.76766658e+00,,"Doutorado","""ALGORITMO GENÉTICO CONSTRUTIVO NA OTIMIZAÇÃO DE PROBLEMAS COMBINATORIAIS DE AGRUPAMENTOS"".","Sim",8.4751000000000000e+04,9.3106000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
4.8631992000000000e+07,"CAP","Desligado","03/01/92 00:00:00",,,"02/16/95 00:00:00",,,"05/18/93 00:00:00",,,"03/01/96 00:00:00",2.5000000000000000e+01,"A ",3.88849998e+00,,"Mestrado",,"Sim",5.9579000000000000e+04,7.4772000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
4.8711992000000000e+07,"CAP","Concluído","03/01/92 00:00:00","04/20/95 00:00:00",,"11/09/94 00:00:00",,,"09/24/93 00:00:00",,,"04/20/95 00:00:00",3.7000000000000000e+01,"A-",3.65100002e+00,,"Mestrado","Utilização de morfologia matemática na análise de imagens microscopocas","Sim",5.9579000000000000e+04,1.7027000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
4.9361992000000000e+07,"CAP","Concluído","03/01/92 00:00:00","02/28/96 00:00:00",,"05/17/95 00:00:00",,,"11/09/93 00:00:00",,,"02/28/96 00:00:00",3.7000000000000000e+01,"B+",3.20099998e+00,,"Mestrado","Sistema computacional de detecção de queimadas com imagens AVHRR/NOAA.","Sim",5.9579000000000000e+04,6.3940000000000000e+03,9.5605000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
4.9601992000000000e+07,"CAP","Desligado","03/01/92 00:00:00",,,,,,,,,"02/01/94 00:00:00",4.8000000000000000e+01,"B ",3.12322211e+00,,"Doutorado",,"Não",5.9579000000000000e+04,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.0371992000000000e+07,"MET","Desligado","03/01/92 00:00:00",,,,,,,,,"06/05/92 00:00:00",0.0000000000000000e+00,"D",1.00000005e-03,,"Mestrado",,"Não",4.8470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.0451992000000000e+07,"MET","Desligado","03/01/92 00:00:00",,,,,,,,,"10/06/92 00:00:00",1.1000000000000000e+01,"C ",1.92957139e+00,,"Mestrado",,"Não",4.8470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.1261992000000000e+07,"MET","Desistiu","03/01/92 00:00:00",,,,,,,,,"06/23/93 00:00:00",5.0000000000000000e+00,"A-",3.54100013e+00,,"Mestrado",,"Sim",4.8470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.1341992000000000e+07,"MET","Concluído","03/01/92 00:00:00","10/13/94 00:00:00",,"09/02/93 00:00:00",,,"03/15/93 00:00:00",,,"10/13/94 00:00:00",3.7000000000000000e+01,"A-",3.67600012e+00,,"Mestrado","Análise das trocas de energia entre modos verticais e horizontais em resposta às fontes tropicais de calor de grande escala.","Sim",4.8470000000000000e+03,9.3130000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.1501992000000000e+07,"MET","Concluído","03/01/92 00:00:00","11/16/94 00:00:00",,"04/24/94 00:00:00",,,"03/16/93 00:00:00",,,"11/16/94 00:00:00",4.0000000000000000e+01,"B+",3.21951842e+00,,"Mestrado","Características da circulação atmosférica associadas à ocorrência de geadas no Sul do Brasil.","Sim",4.8470000000000000e+03,9.5168000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.1691992000000000e+07,"MET","Concluído","03/01/92 00:00:00","09/05/94 00:00:00",,"12/02/93 00:00:00",,,"03/15/93 00:00:00",,,"09/05/94 00:00:00",3.7000000000000000e+01,"A-",3.70099998e+00,,"Mestrado","Estudo de casos de chuvas intensas no Estado de Santa Catarina.","Sim",4.8470000000000000e+03,9.1359000000000000e+04,9.8221000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.1692002000000000e+07,"MET","Concluído","02/28/02 00:00:00","04/19/07 00:00:00",,,,"06/04/04 00:00:00",,"09/05/03 00:00:00",,"04/19/07 00:00:00",8.4000000000000000e+01,"A ",3.95099998e+00,,"Doutorado","""PADRÕES DE CIRCULAÇÃO ANÔMOLA ASSOCIADOS A EPISÓDIOS ÚMIDOS E SECOS NO SUL DO BRASIL""","Sim",9.3122000000000000e+04,9.8221000000000000e+04,7.1064000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.2231992000000000e+07,"MET","Desistiu","03/01/92 00:00:00",,,,,,,,,"02/01/93 00:00:00",5.0000000000000000e+00,"A-",3.54100013e+00,,"Mestrado",,"Sim",4.8470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.2232004000000000e+07,"ISO","Concluído","03/01/04 00:00:00",,,,,,,,,,3.0000000000000000e+00,"B ",3.00099993e+00,,"Isolado",,"Sim",9.3122000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.2581992000000000e+07,"MET","Desligado","03/01/92 00:00:00",,,,,,,,,"10/06/92 00:00:00",1.1000000000000000e+01,"C ",2.12242866e+00,,"Mestrado",,"Não",4.8470000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.2741992000000000e+07,"MET","Concluído","03/01/92 00:00:00","12/22/94 00:00:00",,"05/17/94 00:00:00",,,"07/07/93 00:00:00",,,"12/22/94 00:00:00",3.7000000000000000e+01,"B ",2.97183323e+00,,"Mestrado","Estudo observacional e de modelagem sobre a variação da precipitação na floresta  Amazônica.","Sim",4.8470000000000000e+03,2.4800000000000000e+02,9.3122000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.3041992000000000e+07,"MET","Concluído","03/01/92 00:00:00","04/01/96 00:00:00",,"09/26/94 00:00:00",,,"09/28/94 00:00:00",,,"04/01/96 00:00:00",4.0000000000000000e+01,"B ",2.90933323e+00,,"Mestrado","Vórtices ciclônicos em altos níveis que atuam noSul da América do Sul.","Sim",4.8470000000000000e+03,9.8221000000000000e+04,9.1359000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.3391992000000000e+07,"CEAAG","Concluído","03/01/92 00:00:00","12/17/96 00:00:00",,"09/12/96 00:00:00",,,"09/21/93 00:00:00",,,"12/17/96 00:00:00",9.5000000000000000e+01,"A-",3.64447832e+00,,"Doutorado","O perfil de temperatura na região da mesopausa em São José dos Campos (23º S, 46º O) obtido com radar de Laser.","Sim",8.0268000000000000e+04,2.7000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.3631992000000000e+07,"CEAAG","Concluído","03/01/92 00:00:00","12/16/97 00:00:00","10/09/96 00:00:00","07/31/97 00:00:00","09/22/97 00:00:00",,"11/26/93 00:00:00",,,"12/16/97 00:00:00",9.3000000000000000e+01,"A-",3.74683332e+00,,"Doutorado","Estudo da interação feixe de elétrons-plasma em uma máquina de plasma quiescente.","Sim",8.0268000000000000e+04,9.8736000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.3711992000000000e+07,"CEARAS","Concluído","03/01/92 00:00:00","03/05/96 00:00:00",,"12/22/95 00:00:00",,,"09/22/93 00:00:00",,,"03/05/96 00:00:00",3.8000000000000000e+01,"B+",3.38100004e+00,,"Mestrado","Propriedades ambientais dos núcleos de galáxias Seyfert.","Sim",1.2157000000000000e+04,6.3983000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.3711996000000000e+07,"AST","Desistiu","09/01/96 00:00:00",,,,,"09/10/99 00:00:00",,"04/05/99 00:00:00",,,6.0000000000000000e+01,"B+",3.21433330e+00,,"Doutorado",,"Sim",7.2877000000000000e+04,6.1000000000000000e+01,1.2157000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.4521992000000000e+07,"SER","Concluído","03/01/92 00:00:00","03/28/95 00:00:00",,"05/25/94 00:00:00",,,"04/05/93 00:00:00",,,"03/28/95 00:00:00",4.3000000000000000e+01,"B+",3.23766661e+00,,"Mestrado","Contribuição ao estudo hidrogeológico da Porção Oeste do circuito das Águas, Sul de Minas Gerais, através de técnicas de Sensoriamento Remoto.","Sim",8.3216000000000000e+04,8.3216000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.5171992000000000e+07,"SER","Concluído","03/01/92 00:00:00","12/16/94 00:00:00",,"12/21/93 00:00:00",,,"07/28/93 00:00:00",,,"12/16/94 00:00:00",3.9000000000000000e+01,"B ",3.11839128e+00,,"Mestrado","Caracterização dos gradientes logitudinais e laterais do reservatório de Tucuruí/PA, através de manipulação estatística dos bancos de dados limnológico e de imagens TM-LANDSAT.","Sim",8.3267000000000000e+04,8.3267000000000000e+04,7.7976000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.5331992000000000e+07,"SER","Concluído","03/01/92 00:00:00","06/14/95 00:00:00",,"03/02/94 00:00:00",,,"04/01/93 00:00:00",,,"06/14/95 00:00:00",3.8000000000000000e+01,"B+",3.27699995e+00,,"Mestrado","Estudo da expansão Urbana próxima a áreas de mineração através de Sensoriamento Remoto, índices morfometricos, e geoprocessamento: Congonhas - MG.","Sim",8.7300000000000000e+04,8.7300000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.5411992000000000e+07,"SER","Concluído","03/01/92 00:00:00","09/23/94 00:00:00",,"12/03/93 00:00:00",,,"04/16/93 00:00:00",,,"09/23/94 00:00:00",3.8000000000000000e+01,"A-",3.74099994e+00,,"Mestrado","Classificação temática de áreas litorâneas: uma contribuição metodológica.","Sim",7.7810000000000000e+03,7.7810000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.5841992000000000e+07,"SER","Concluído","03/01/92 00:00:00","02/25/94 00:00:00",,"09/08/93 00:00:00",,,"03/24/93 00:00:00",,,"02/25/94 00:00:00",3.8000000000000000e+01,"A ",3.94099998e+00,,"Mestrado","Técnicas de processamento digital de imagens para aplicações no mapeamento por Carta-Imagem.","Sim",6.3940000000000000e+03,6.3940000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.5842004000000000e+07,"CAP","Concluído","03/01/04 00:00:00","08/26/08 00:00:00",,,,"03/30/06 00:00:00",,"08/10/05 00:00:00",,"08/26/08 00:00:00",8.5000000000000000e+01,"A-",3.71300006e+00,,"Doutorado","""CORREÇÃO DE MODELOS DIGITAIS DE ELEVAÇÃO INSAR ATRAVÉS DE SUPERFÍCIES DE AJUSTES GERADAS POR MÉTODOS DE INTERPOLAÇÃO ESPACIAL""","Sim",4.4606728800000000e+09,9.1812000000000000e+04,7.7700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,
5.6301992000000000e+07,"SER","Concluído","03/01/92 00:00:00","03/21/95 00:00:00",,"12/17/93 00:00:00",,,"04/02/93 00:00:00",,,"03/21/95 00:00:00",3.8000000000000000e+01,"B ",3.14899993e+00,,"Mestrado","Sensoriamento Remoto em estudos Intra-Urbanos.","Sim",8.3739000000000000e+04,8.3739000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.6491992000000000e+07,"SER","Concluído","03/01/92 00:00:00","12/21/94 00:00:00",,"12/03/93 00:00:00",,,"04/16/93 00:00:00",,,"12/21/94 00:00:00",3.7000000000000000e+01,"A-",3.52600002e+00,,"Mestrado","Estimativa de precipitação sobre a Região de São Paulo utilizando a ""Convective Stratiform Technique"".","Sim",9.1359000000000000e+04,9.1359000000000000e+04,7.7976000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.6491997000000000e+07,"ISO","Concluído","06/01/97 00:00:00",,,,,,,,,,6.0000000000000000e+00,"A-",3.70099998e+00,,"Isolado",,"Sim",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.6571992000000000e+07,"SER","Desistiu","03/01/92 00:00:00",,,,,,,,,"04/28/92 00:00:00",,,0.00000000e+00,,"Mestrado",,,8.3216000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.7111992000000000e+07,"SER","Desistiu","03/01/92 00:00:00",,,"07/15/93 00:00:00",,,"03/30/93 00:00:00",,,"04/30/96 00:00:00",2.8000000000000000e+01,"A-",3.65285182e+00,,"Mestrado",,"Sim",9.7780000000000000e+04,9.7780000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.7381992000000000e+07,"SER","Concluído","03/01/92 00:00:00","12/14/94 00:00:00",,"07/15/93 00:00:00",,,"03/24/93 00:00:00",,,"12/14/94 00:00:00",4.0000000000000000e+01,"B+",3.29359269e+00,,"Mestrado","Influência do solo de fundo e da geometria de radiação na resposta espectral da cultura do feijão.","Sim",9.8043000000000000e+04,9.8043000000000000e+04,9.7780000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.7382000000000000e+07,"SER","Concluído","03/02/00 00:00:00","08/30/04 00:00:00",,,,"12/14/01 00:00:00",,"06/06/01 00:00:00",,"08/30/04 00:00:00",8.7000000000000000e+01,"A ",3.86766672e+00,,"Doutorado","""REDES NEURAIS ARTIFICIAIS PARA CLASSIFICAÇÃO ESPECTRO – TEMPORAL DE CULTURAS AGRÍCOLAS""","Sim",5.9870000000000000e+04,9.7780000000000000e+04,6.2677000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.8511992000000000e+07,"SER","Concluído","03/01/92 00:00:00","11/18/94 00:00:00",,"05/17/94 00:00:00",,,"04/06/93 00:00:00",,,"11/18/94 00:00:00",3.9000000000000000e+01,"A-",3.67023087e+00,,"Mestrado","Avaliação de dados aerogamaespectrométricos e de sua integração com imagens digitais TM-Landsat, no mapeamento geológico na Serra dos Carajás, (PA).","Sim",8.3143000000000000e+04,8.3143000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.9321992000000000e+07,"SER","Concluído","03/01/92 00:00:00","11/22/94 00:00:00",,"11/11/93 00:00:00",,,"04/02/93 00:00:00",,,"11/22/94 00:00:00",3.8000000000000000e+01,"B ",3.12899995e+00,,"Mestrado","Estudo da dinâmica na paisagem da Anazônica Oriental através de técnicas de geoprocessamento.","Sim",1.6350000000000000e+03,1.6350000000000000e+03,8.7211000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
5.9591992000000000e+07,"SER","Concluído","03/01/92 00:00:00","02/05/96 00:00:00",,"12/16/93 00:00:00",,,"08/26/93 00:00:00",,,"02/05/96 00:00:00",4.0000000000000000e+01,"B ",2.92183328e+00,,"Mestrado","Segmentação de imagens e lógica nebulosa para treinamento de uma rede neural artificial na caracterização de uso da terra na região de Tucuruí (PA).","Sim",8.7211000000000000e+04,8.7211000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
5.9831992000000000e+07,"SER","Concluído","03/01/92 00:00:00","11/04/94 00:00:00",,"04/29/94 00:00:00",,,"04/08/93 00:00:00",,,"11/04/94 00:00:00",3.9000000000000000e+01,"A-",3.50869226e+00,,"Mestrado","Avaliação de dados de radar (SAR) do projeto SAREX 92 e ERS-1 em mapeamento geológico na Região de Salobo, província Mineral de Carajás.","Sim",8.3143000000000000e+04,8.3143000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
6.1491992000000000e+07,"CEACB","Desligado","03/01/92 00:00:00",,,,,,,,,"06/19/92 00:00:00",0.0000000000000000e+00,"D",1.00000005e-03,,"Mestrado",,"Não",6.1522000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
6.2461992000000000e+07,"CEACB","Concluído","03/01/92 00:00:00","12/20/94 00:00:00",,"12/21/93 00:00:00",,,"08/27/93 00:00:00",,,"12/20/94 00:00:00",3.7000000000000000e+01,"A-",3.50099993e+00,,"Mestrado","Estudo da injeção e combustão de particulados para emprego na geração de energia elétrica por MHD.","Sim",6.1522000000000000e+04,9.1804000000000000e+04,6.9000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,
6.7501992000000000e+07,"CEAMO","Concluído","03/01/92 00:00:00","04/02/97 00:00:00",,"02/19/97 00:00:00",,,"12/08/95 00:00:00",,,"04/02/97 00:00:00",8.9000000000000000e+01,"A-",3.56885719e+00,,"Doutorado","Análise de perturbações devidas a forças e torques no ambientes de microgravidade de um satélite.","Sim",8.5154000000000000e+04,2.2670000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
7.2851993000000000e+07,"SER","Concluído","03/01/93 00:00:00","02/27/96 00:00:00",,"12/06/94 00:00:00",,,"03/28/94 00:00:00",,,"02/27/96 00:00:00",3.8000000000000000e+01,"B+",3.23699999e+00,,"Mestrado","Aplicação do modelo da equação universal de perdas de solo através de dados TM/LANDSAT e geoprocessamento como suporte ao planejamento conservacionista.","Sim",1.6350000000000000e+03,1.6350000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
7.3741986000000000e+07,"SER","Concluído","03/01/86 00:00:00","03/19/90 00:00:00",,"07/07/89 00:00:00",,,"02/25/87 00:00:00",,,"03/19/90 00:00:00",3.9000000000000000e+01,"B+",3.33946157e+00,,"Mestrado","Mapa de risco de erosão do solo: uma abordagem usando sistema de informações geográficas e imagens de satélite.","Sim",7.2362000000000000e+04,8.7300000000000000e+04,7.2362000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
7.4121986000000000e+07,"SER","Concluído","03/01/86 00:00:00","03/02/90 00:00:00",,"08/24/88 00:00:00",,,"02/25/87 00:00:00",,,"03/02/90 00:00:00",3.9000000000000000e+01,"A-",3.81638455e+00,,"Mestrado","Avaliação da transformação radométrica dos dados TM/LANDSAT-5 em reflectências.","Sim",8.2996000000000000e+04,7.1218000000000000e+04,7.4048333837000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
7.6091995000000000e+07,"SER","Concluído","03/01/95 00:00:00","04/15/98 00:00:00",,,,"12/17/96 00:00:00",,,,"04/15/98 00:00:00",4.2000000000000000e+01,"A ",3.88100004e+00,,"Mestrado","""IMPACTO DAS IMAGENS AVHRR NA CLASSIFICAÇÃO DE PADRÕES DE NEBULOSIDADE UTILIZANDO O MODELO ITPP5.0"".","Sim",9.1359000000000000e+04,9.1359000000000000e+04,1.3140671415000000e+10,0.0000000000000000e+00,0.0000000000000000e+00,
7.8971993000000000e+07,"SER","Concluído","03/01/93 00:00:00","10/01/96 00:00:00",,,,"12/08/95 00:00:00","08/31/94 00:00:00",,,"10/01/96 00:00:00",4.4000000000000000e+01,"A-",3.69028568e+00,,"Mestrado","Índices de vegetação e valores de proporção na caracterização de Floresta Tropical, primária e estádios sucessionais na área de influência da Floresta Nacional, do Tapajós - Estado do Pará.","Sim",8.7211000000000000e+04,8.7211000000000000e+04,8.0705000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
8.5321992000000000e+07,"CEAAG","Desistiu","09/01/92 00:00:00",,"09/01/96 00:00:00",,"09/22/97 00:00:00",,"06/20/95 00:00:00",,,"07/12/97 00:00:00",5.8000000000000000e+01,"B+",3.23548269e+00,,"Doutorado",,"Sim",8.0268000000000000e+04,9.5427000000000000e+04,6.7504000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
9.6791993000000000e+07,"CEACB","Concluído","03/01/93 00:00:00","09/08/95 00:00:00",,"10/07/94 00:00:00",,,"06/14/94 00:00:00",,,"09/08/95 00:00:00",3.7000000000000000e+01,"B ",3.00099993e+00,,"Mestrado","Influência de parâmetros de atomização na geração de instabilidade acústicas na combustão de Sprays em Tubos Rijke.","Sim",6.1522000000000000e+04,9.1804000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.6951993000000000e+07,"CEACB","Concluído","03/01/93 00:00:00","04/02/97 00:00:00",,"10/11/94 00:00:00",,,"06/06/94 00:00:00",,,"04/02/97 00:00:00",3.7000000000000000e+01,"B ",2.87599993e+00,,"Mestrado","Hidrogeneção de benzeno catalisada sobre catalisadores Ir/AI índice 2 O índíce 3 e Ir-Au/AI índice 2 O índice 3.","Sim",6.1522000000000000e+04,1.6802097100000000e+09,,0.0000000000000000e+00,0.0000000000000000e+00,
9.7171993000000000e+07,"CEACB","Concluído","03/01/93 00:00:00","09/19/97 00:00:00","11/06/96 00:00:00","10/24/94 00:00:00","03/10/97 00:00:00",,"06/15/94 00:00:00",,,"09/19/97 00:00:00",3.7000000000000000e+01,"B+",3.20099998e+00,,"Mestrado","Investigação de um combustor supersônico com combustão dupla a combustível sólido.","Sim",6.1522000000000000e+04,6.0410000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.7251993000000000e+07,"CEAMO","Concluído","03/01/93 00:00:00","09/29/95 00:00:00",,"08/25/95 00:00:00",,,"04/28/94 00:00:00",,,"09/29/95 00:00:00",3.8000000000000000e+01,"A-",3.46499991e+00,,"Mestrado","Análise de atitude de uma Plataforma Sub-Orbital efetuando a desrotação por meio de propulsores.","Sim",8.5154000000000000e+04,2.2670000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.7251996000000000e+07,"ETECMC","Concluído","03/01/96 00:00:00","12/21/00 00:00:00",,,,"08/28/98 00:00:00",,"11/24/97 00:00:00",,"12/21/00 00:00:00",9.3000000000000000e+01,"A ",3.96009088e+00,,"Doutorado","""GEOLOCALIZAÇÃO DE TRANSMISSORES COM SATÉLITES USANDO DESVIO-DOPPLER EM TEMPO QUASE-REAL""","Sim",8.5154000000000000e+04,9.7705000000000000e+04,9.5605000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,
9.7681993000000000e+07,"CEAMO","Desistiu","03/01/93 00:00:00",,,,,,,,,,2.6000000000000000e+01,"B-",2.69700003e+00,,"Mestrado",,"Não",8.5154000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.7681994000000000e+07,"CEAMO","Desligado","03/01/94 00:00:00",,,,,,,,,"02/06/95 00:00:00",3.0000000000000000e+00,"C ",2.00099993e+00,,"Mestrado",,"Não",8.5154000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.7841993000000000e+07,"MET","Concluído","03/01/93 00:00:00","03/06/96 00:00:00",,"09/27/95 00:00:00",,,"07/26/94 00:00:00",,,"03/06/96 00:00:00",3.8000000000000000e+01,"A-",3.49300003e+00,,"Mestrado","Distúrbios nos ventos de Leste no Atlântico Tropical.","Sim",6.4320000000000000e+03,9.3033000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
9.7841996000000000e+07,"MET","Concluído","03/01/96 00:00:00","10/04/00 00:00:00",,,,"05/25/98 00:00:00",,"08/21/97 00:00:00",,"10/04/00 00:00:00",9.0000000000000000e+01,"A-",3.68849993e+00,,"Doutorado","""ASSIMILAÇÃO DE INFORMAÇÃO DE RADIÂNCIAS EM MODELOS DE PREVISÃO NUMÉRICA DO TEMPO UTILIZANDO UM SISTEMA DE ANÁLISE OBJETIVA ESTATÍSTICO EM ESPAÇO-FÍSICO""","Sim",9.8221000000000000e+04,9.3130000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
